BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,CurrentFloor,TotalFloors,Year
3,35000,1000,1,1412,3,1,1,3,2,3.0,6.0,2022
2,15000,1200,2,1215,3,2,1,2,2,2.0,3.0,2022
1,5500,400,2,1648,3,2,1,1,1,1.0,2.0,2022
3,35000,1250,1,1885,3,2,0,2,2,4.0,5.0,2022
1,14000,700,1,375,3,1,1,1,2,5.0,5.0,2022
2,25000,1100,2,68,3,0,1,2,2,1.0,5.0,2022
4,36000,2050,2,1748,3,1,1,2,2,1.0,3.0,2022
2,20000,1428,2,255,3,1,2,2,0,4.0,8.0,2022
3,30000,1700,1,147,3,0,2,3,0,3.0,5.0,2022
2,12000,1140,2,1007,3,1,2,2,2,2.0,5.0,2022
2,16000,1000,2,147,3,1,1,2,0,2.0,5.0,2022
2,13000,1160,2,1549,3,2,0,2,2,3.0,5.0,2022
3,22000,3000,1,2226,3,0,1,2,2,3.0,5.0,2022
1,15000,450,2,1145,3,2,2,1,0,1.0,3.0,2022
3,14000,1540,2,156,3,2,1,2,2,2.0,5.0,2022
2,8000,1000,2,1794,3,1,1,2,2,2.0,8.0,2022
3,57000,1417,1,1341,3,0,0,3,0,7.0,30.0,2022
3,1200,2100,1,2032,3,0,1,3,2,1.0,3.0,2022
2,8000,550,1,1642,3,2,0,1,2,4.0,4.0,2022
3,15000,1600,2,1270,3,1,1,3,2,1.0,5.0,2022
2,17000,1200,2,1151,3,0,1,2,2,4.0,5.0,2022
2,12000,500,2,1744,3,0,1,2,2,1.0,2.0,2022
3,25000,1300,1,1215,3,1,1,2,2,0.0,5.0,2022
2,13000,600,2,1653,3,2,1,1,2,1.0,3.0,2022
3,35000,1565,1,883,3,0,1,3,2,1.0,6.0,2022
1,6500,350,2,1098,3,2,1,1,2,2.0,4.0,2022
2,11000,1100,2,1462,3,2,1,2,2,1.0,4.0,2022
2,25000,1200,2,2087,3,1,1,2,2,1.0,6.0,2022
3,35000,2000,2,1270,3,0,2,3,2,1.0,5.0,2022
3,27000,2200,2,2008,3,1,1,3,2,3.0,6.0,2022
3,18000,1400,2,2008,3,2,1,3,2,2.0,4.0,2022
3,20000,1950,2,1748,3,1,1,3,2,5.0,6.0,2022
2,8500,130,1,1656,3,2,1,2,2,1.0,1.0,2022
2,14000,1300,2,222,3,1,1,2,2,0.0,2.0,2022
3,35000,1675,2,590,3,2,1,3,2,5.0,12.0,2022
2,16000,1135,2,1915,3,1,1,2,2,3.0,5.0,2022
3,20000,1800,2,228,3,2,1,2,2,3.0,4.0,2022
3,18000,1400,2,156,3,0,1,3,2,1.0,5.0,2022
4,140000,3698,1,591,3,1,2,5,0,16.0,22.0,2022
2,10000,950,2,318,3,2,1,2,2,0.0,4.0,2022
2,12000,650,2,256,3,2,1,2,2,1.0,2.0,2022
1,5300,100,1,2178,3,1,1,1,2,3.0,3.0,2022
2,11000,950,1,778,3,2,0,2,2,2.0,3.0,2022
2,12000,1000,1,1395,3,2,0,2,2,1.0,2.0,2022
2,12000,900,1,680,3,1,1,1,2,3.0,4.0,2022
3,20000,1800,1,2016,3,1,1,3,2,7.0,10.0,2022
2,13000,1000,2,955,3,2,1,2,2,2.0,3.0,2022
3,22000,1800,2,770,3,1,1,3,2,2.0,5.0,2022
2,15000,1000,2,774,3,1,1,2,2,2.0,4.0,2022
1,5400,450,2,850,3,2,1,1,2,1.0,2.0,2022
3,16500,1771,2,219,3,2,1,3,2,2.0,5.0,2022
2,12000,1150,1,2,3,0,1,2,2,4.0,5.0,2022
2,8500,1000,2,1304,3,1,1,2,2,2.0,3.0,2022
2,14000,1050,1,156,3,1,0,2,2,2.0,5.0,2022
3,15000,1500,1,1270,3,2,1,2,2,2.0,3.0,2022
2,6000,750,2,1643,3,2,1,2,2,1.0,2.0,2022
2,14000,1100,2,1257,3,1,1,2,2,0.0,4.0,2022
2,15000,800,2,1682,3,2,1,2,2,0.0,3.0,2022
3,37000,150,1,867,3,2,0,3,0,1.0,5.0,2022
1,6500,750,2,234,3,2,1,1,2,2.0,3.0,2022
2,10000,600,2,326,3,2,1,1,2,2.0,3.0,2022
2,12000,1080,2,687,3,1,1,2,2,2.0,3.0,2022
2,12000,1100,2,1412,3,2,1,2,2,3.0,3.0,2022
2,9000,750,2,80,3,1,1,2,2,2.0,3.0,2022
3,60000,2405,2,995,3,1,0,4,0,10.0,14.0,2022
2,18000,1248,1,1037,3,1,1,2,2,4.0,5.0,2022
2,14000,1110,1,493,3,1,1,2,2,2.0,5.0,2022
3,50000,2300,1,147,3,1,1,3,0,2.0,5.0,2022
2,17000,1000,1,1151,3,0,0,2,2,3.0,5.0,2022
2,9000,800,2,1435,3,2,1,2,2,4.0,5.0,2022
4,80000,3115,2,748,3,0,1,5,2,3.0,3.0,2022
1,7500,500,2,1794,3,2,1,1,2,1.0,2.0,2022
2,14000,950,1,1270,3,2,1,2,2,5.0,5.0,2022
2,14000,1374,2,2016,3,1,1,2,2,2.0,3.0,2022
1,10000,1300,1,996,3,0,1,1,2,0.0,1.0,2022
2,17000,1150,2,24,3,0,1,2,2,5.0,6.0,2022
1,6500,450,1,1056,3,1,0,1,2,2.0,3.0,2022
2,10000,927,2,188,3,1,1,2,2,3.0,5.0,2022
3,22000,1500,2,1634,3,2,1,3,2,4.0,5.0,2022
2,15000,1200,2,156,3,2,1,2,2,1.0,3.0,2022
2,12000,1200,2,1507,3,1,1,2,2,0.0,2.0,2022
3,52000,2800,1,1021,3,0,2,3,0,16.0,19.0,2022
1,6500,562,2,91,3,2,1,1,2,3.0,4.0,2022
2,20000,1500,2,2008,3,1,1,2,2,1.0,3.0,2022
3,25000,1950,2,1028,3,1,1,3,2,0.0,3.0,2022
3,14000,1360,2,626,3,0,0,2,2,3.0,8.0,2022
3,25000,1800,2,1557,3,1,1,3,2,1.0,3.0,2022
2,12500,950,2,891,3,1,1,2,2,2.0,8.0,2022
2,12000,780,1,1894,3,2,0,2,2,3.0,3.0,2022
1,10000,500,2,994,3,1,1,1,2,1.0,3.0,2022
2,17000,1050,2,147,3,1,1,2,2,3.0,5.0,2022
1,15500,600,1,1028,3,1,0,1,0,-1.0,5.0,2022
3,65000,1800,1,228,3,1,1,3,0,0.0,1.0,2022
3,60000,1800,1,590,3,2,1,3,0,14.0,30.0,2022
3,45000,1900,1,590,3,1,2,3,0,4.0,10.0,2022
2,10500,1100,2,1733,3,2,1,2,2,3.0,5.0,2022
2,9000,200,2,181,3,2,1,1,2,2.0,7.0,2022
3,20000,1400,2,1362,3,1,1,3,2,3.0,5.0,2022
2,20000,1200,1,1028,3,1,0,2,0,2.0,5.0,2022
3,18000,1600,2,1587,3,0,1,3,2,2.0,5.0,2022
2,12000,1150,2,1412,3,1,1,2,2,2.0,5.0,2022
2,12000,130,2,1912,3,2,1,2,2,2.0,3.0,2022
4,120000,3800,1,1139,3,1,1,4,0,1.0,1.0,2022
3,28000,1720,2,1356,3,1,1,3,2,4.0,10.0,2022
1,6000,500,2,706,3,2,1,1,2,1.0,3.0,2022
2,12500,1200,2,1257,3,2,1,2,2,2.0,6.0,2022
4,31000,2400,2,2033,3,1,1,4,2,2.0,4.0,2022
2,7000,800,2,316,3,0,1,2,2,3.0,4.0,2022
2,22000,1300,2,248,3,1,1,2,2,4.0,5.0,2022
2,17500,1400,2,1270,3,0,1,2,2,4.0,6.0,2022
2,14000,650,2,1463,3,2,1,2,2,1.0,3.0,2022
2,9500,103,2,316,3,2,1,2,2,2.0,4.0,2022
1,7000,950,2,1037,3,1,1,1,2,1.0,5.0,2022
3,15000,1500,2,1595,3,2,1,3,2,3.0,5.0,2022
3,15000,1550,1,3,3,2,1,2,2,5.0,5.0,2022
2,10000,140,2,1881,3,2,1,2,2,2.0,4.0,2022
3,14000,1800,2,944,3,2,1,2,2,1.0,2.0,2022
4,85000,2550,1,228,3,1,1,4,0,2.0,3.0,2022
1,5500,500,2,2094,3,2,1,1,2,0.0,3.0,2022
2,14000,800,2,1056,3,1,1,2,2,0.0,3.0,2022
2,10000,800,2,1056,3,1,1,2,2,1.0,2.0,2022
2,10000,1300,2,1733,3,2,1,2,2,2.0,4.0,2022
2,13000,600,2,228,3,2,1,2,2,2.0,3.0,2022
3,20000,1000,2,2008,3,2,1,3,2,2.0,6.0,2022
3,25000,1000,1,1420,3,1,1,3,2,1.0,4.0,2022
1,7500,500,2,833,3,1,1,1,2,2.0,3.0,2022
1,200000,8000,2,0,3,2,1,10,2,0.0,4.0,2022
2,12000,1100,1,605,3,2,1,2,2,2.0,3.0,2022
2,9500,1100,1,933,3,2,1,2,2,0.0,3.0,2022
2,12000,200,1,2210,3,2,0,2,2,1.0,1.0,2022
2,10000,1800,2,316,3,2,2,2,2,2.0,3.0,2022
2,8000,190,2,677,3,0,1,2,2,1.0,1.0,2022
3,16000,1350,2,1743,3,2,1,2,2,1.0,3.0,2022
2,12333,1200,2,80,3,2,1,2,2,0.0,1.0,2022
1,9500,400,1,289,3,2,0,1,2,3.0,4.0,2022
2,16000,1200,2,1215,3,1,1,2,2,0.0,4.0,2022
3,20000,1400,2,1744,3,1,1,3,2,4.0,5.0,2022
3,14000,1300,1,1683,3,2,0,3,2,2.0,3.0,2022
1,7500,400,1,452,3,2,1,1,2,2.0,2.0,2022
1,13900,650,2,1936,3,2,1,1,2,1.0,6.0,2022
1,5500,500,2,2084,3,2,0,1,2,2.0,3.0,2022
2,9000,875,2,156,3,1,1,2,2,4.0,5.0,2022
1,4700,850,2,1,3,2,1,2,2,3.0,3.0,2022
3,30000,1730,2,1334,3,1,1,3,2,7.0,9.0,2022
3,16500,1500,1,1025,3,1,0,3,2,2.0,6.0,2022
3,24000,1600,1,59,3,1,1,3,2,4.0,4.0,2022
2,9500,900,2,1519,3,2,1,2,2,1.0,2.0,2022
2,12000,925,2,376,3,1,1,2,2,2.0,2.0,2022
2,15000,1500,2,1070,3,2,1,2,2,2.0,4.0,2022
3,22500,1600,1,1964,3,1,2,3,2,1.0,3.0,2022
3,32000,1300,1,228,3,1,0,3,0,2.0,3.0,2022
2,10000,1200,2,1748,3,1,1,2,2,0.0,3.0,2022
2,13000,133,2,1435,3,1,1,2,2,1.0,2.0,2022
2,7000,950,2,1656,3,2,2,2,2,0.0,1.0,2022
3,12000,1200,2,1779,3,1,1,3,2,3.0,4.0,2022
2,7500,950,2,1037,3,2,1,2,2,1.0,2.0,2022
2,15000,1095,2,675,3,1,1,2,2,4.0,5.0,2022
1,8000,400,2,374,3,2,1,1,2,3.0,4.0,2022
3,25000,2210,2,1337,3,1,2,3,2,4.0,5.0,2022
3,26000,1450,2,1145,3,1,1,2,0,4.0,5.0,2022
3,15000,192,2,318,3,1,1,3,2,2.0,4.0,2022
1,3000,80,2,1675,3,1,1,1,2,0.0,2.0,2022
2,12500,1315,2,96,3,1,1,2,2,0.0,2.0,2022
3,42000,1600,1,867,3,1,1,3,0,2.0,5.0,2022
2,20000,1450,2,1885,3,1,1,2,2,2.0,6.0,2022
3,40000,1900,1,580,3,1,1,3,0,2.0,5.0,2022
3,45000,2600,1,228,3,1,1,3,0,2.0,5.0,2022
1,8500,450,2,688,3,2,1,2,2,0.0,1.0,2022
2,15000,1000,2,1885,3,1,1,2,2,4.0,5.0,2022
2,9000,100,2,373,3,2,1,2,2,2.0,3.0,2022
2,14000,1100,2,1437,3,2,1,2,2,0.0,3.0,2022
2,11000,1200,2,2018,3,2,1,2,2,2.0,2.0,2022
2,10000,1400,2,1643,3,2,1,2,2,2.0,4.0,2022
3,55000,2000,1,590,3,1,2,3,0,0.0,12.0,2022
2,10000,1070,1,685,3,2,2,2,2,2.0,5.0,2022
2,25000,1450,1,353,3,2,2,2,2,3.0,3.0,2022
2,27000,1230,2,1573,3,0,1,2,2,1.0,6.0,2022
2,12000,1000,2,1071,3,1,0,3,2,0.0,2.0,2022
2,16000,1200,2,411,3,2,1,2,2,1.0,2.0,2022
2,8000,150,2,1456,3,2,1,2,2,0.0,1.0,2022
2,14000,850,2,1811,3,1,2,2,2,4.0,6.0,2022
2,10000,1300,2,1319,3,2,1,2,2,0.0,1.0,2022
4,150000,4761,2,1056,3,1,2,5,0,14.0,18.0,2022
2,16000,1250,2,1549,3,1,1,2,2,1.0,5.0,2022
1,6000,100,2,326,3,2,1,1,2,2.0,3.0,2022
3,26000,1550,1,1070,3,2,0,2,2,4.0,5.0,2022
2,13000,1300,1,1748,3,2,1,2,2,2.0,2.0,2022
3,28000,1600,1,222,3,1,0,2,2,5.0,20.0,2022
2,8500,1200,2,1252,3,2,1,3,2,0.0,2.0,2022
2,12500,1200,2,1025,3,1,1,2,2,2.0,5.0,2022
3,25000,1970,2,1025,3,1,1,3,2,5.0,9.0,2022
2,10000,650,1,1340,3,2,0,2,2,4.0,4.0,2022
2,12000,1000,2,1801,3,2,1,3,2,4.0,5.0,2022
3,15000,1500,2,1435,3,2,1,3,2,1.0,1.0,2022
2,6000,1250,2,90,3,2,2,2,2,0.0,1.0,2022
3,30000,1940,1,769,3,1,0,3,2,1.0,5.0,2022
2,18000,700,1,1633,3,2,1,2,2,7.0,8.0,2022
2,8500,700,2,340,3,1,1,1,2,2.0,3.0,2022
2,7500,100,2,91,3,2,1,2,2,1.0,3.0,2022
1,12000,300,2,590,3,1,1,1,2,2.0,3.0,2022
2,15000,980,2,1098,3,1,1,2,2,3.0,5.0,2022
2,15500,800,2,1551,3,1,1,2,2,2.0,2.0,2022
3,20000,1250,2,1588,3,2,1,2,2,2.0,6.0,2022
2,11000,1000,1,255,3,1,2,2,2,0.0,1.0,2022
2,15000,1000,2,1257,3,2,1,2,2,0.0,4.0,2022
3,17000,1800,1,222,3,2,1,3,2,0.0,1.0,2022
3,20000,2000,1,1904,3,1,1,3,2,1.0,3.0,2022
3,20000,1500,2,1518,3,1,1,3,2,1.0,6.0,2022
2,12000,1050,2,2032,3,2,1,3,2,3.0,4.0,2022
2,25000,1100,2,2033,3,0,1,2,2,1.0,7.0,2022
2,11500,1000,1,156,3,1,1,2,2,2.0,3.0,2022
2,6500,700,2,1255,3,2,1,2,2,2.0,3.0,2022
1,10000,750,2,1186,3,2,1,1,2,1.0,2.0,2022
1,6000,450,2,1748,3,2,1,1,2,2.0,6.0,2022
3,14000,1000,2,1183,3,2,1,2,2,1.0,2.0,2022
3,34000,1500,1,590,3,1,2,3,0,2.0,14.0,2022
2,15000,1550,2,1070,3,0,2,2,2,0.0,13.0,2022
2,20000,1450,2,1070,3,1,1,2,2,2.0,3.0,2022
2,9500,650,1,255,3,2,1,2,2,3.0,5.0,2022
2,10000,650,1,255,3,2,1,2,2,3.0,5.0,2022
3,30000,1500,1,1028,3,1,1,3,0,5.0,5.0,2022
2,13000,900,2,1573,3,0,1,2,2,2.0,3.0,2022
3,45000,1645,1,1021,3,1,1,3,0,8.0,19.0,2022
2,8000,600,2,67,3,2,1,2,2,4.0,7.0,2022
2,25000,1250,2,69,3,1,1,2,2,0.0,6.0,2022
2,12000,1300,1,1740,3,1,0,2,2,1.0,2.0,2022
2,19000,1000,1,1215,3,1,2,2,2,1.0,3.0,2022
3,22000,1500,2,792,3,1,1,3,2,4.0,6.0,2022
2,15000,1150,2,1915,3,1,1,2,2,4.0,5.0,2022
2,15000,110,2,1257,3,1,1,2,2,2.0,3.0,2022
2,10000,103,2,1748,3,2,1,2,2,0.0,1.0,2022
2,10000,1050,1,706,3,2,0,2,2,4.0,5.0,2022
2,7000,60,2,1272,3,2,1,2,2,1.0,6.0,2022
2,15000,1170,2,1877,3,2,1,2,2,2.0,4.0,2022
2,9500,167,2,694,3,2,1,2,2,0.0,1.0,2022
1,6500,500,2,2180,3,1,1,1,2,2.0,2.0,2022
1,10000,600,2,867,3,2,1,1,2,0.0,4.0,2022
1,8000,600,2,1549,3,2,1,1,2,1.0,4.0,2022
1,3300,200,2,1283,3,2,1,1,2,0.0,2.0,2022
2,12000,600,2,2033,3,2,1,1,2,1.0,2.0,2022
2,20000,900,2,724,3,1,1,2,2,2.0,4.0,2022
2,12000,800,2,222,3,2,1,2,2,0.0,6.0,2022
3,20000,1000,1,1450,3,1,1,2,2,2.0,4.0,2022
3,70000,3200,1,581,3,1,2,3,0,11.0,15.0,2022
2,10000,1400,2,297,3,0,1,2,2,0.0,1.0,2022
1,8500,550,2,1056,3,2,1,1,2,0.0,2.0,2022
1,8000,540,1,1766,3,2,2,1,2,4.0,4.0,2022
1,8000,400,2,1323,3,2,1,1,2,0.0,3.0,2022
2,13000,1225,2,1925,3,2,0,2,2,2.0,4.0,2022
3,15500,1430,1,515,3,0,1,2,2,1.0,1.0,2022
2,30000,1200,2,1341,3,0,1,2,2,2.0,25.0,2022
2,10000,1197,2,460,3,2,1,2,2,0.0,2.0,2022
2,18000,1150,1,1028,3,1,0,2,0,2.0,5.0,2022
1,12000,500,2,1028,3,1,1,1,2,4.0,5.0,2022
2,9000,1200,1,596,3,1,1,2,2,0.0,2.0,2022
1,6000,500,2,593,3,1,1,2,2,2.0,4.0,2022
3,32000,1600,2,1619,3,0,1,3,2,3.0,6.0,2022
2,36000,1100,2,1145,3,0,1,2,2,1.0,5.0,2022
2,17000,1220,2,1235,3,1,1,2,2,1.0,6.0,2022
3,20000,1500,2,687,3,0,1,3,2,2.0,5.0,2022
1,9000,500,2,884,3,2,1,1,2,4.0,4.0,2022
2,9500,850,2,475,3,2,1,2,2,2.0,3.0,2022
2,7000,1000,2,176,3,2,1,2,2,2.0,3.0,2022
3,17000,100,1,1235,3,2,1,3,2,1.0,1.0,2022
2,19500,1140,2,1270,3,0,1,2,2,0.0,5.0,2022
2,25000,1100,2,1235,3,0,1,2,2,2.0,3.0,2022
3,14000,1400,2,318,3,1,1,2,2,3.0,4.0,2022
2,16000,1350,2,1056,3,1,1,2,2,3.0,5.0,2022
2,15000,180,1,891,3,2,1,2,2,0.0,2.0,2022
2,13000,1250,2,1070,3,2,1,2,2,2.0,6.0,2022
2,12000,1300,2,1518,3,2,1,2,2,2.0,5.0,2022
2,12000,840,2,1438,3,2,1,2,2,2.0,4.0,2022
2,7500,1200,2,460,3,1,1,2,2,1.0,3.0,2022
2,13000,700,2,687,3,0,1,2,2,3.0,4.0,2022
4,52000,2700,2,590,3,0,1,4,2,11.0,13.0,2022
2,22000,1100,1,1270,3,0,2,2,0,1.0,12.0,2022
2,18000,1000,1,2032,3,1,0,2,2,0.0,2.0,2022
2,7000,1000,2,706,3,1,1,3,2,1.0,2.0,2022
3,16500,1600,2,156,3,1,2,3,2,2.0,5.0,2022
3,13000,1550,1,222,3,2,0,3,2,1.0,5.0,2022
1,6000,600,2,91,3,1,1,1,2,0.0,4.0,2022
1,6000,500,2,1596,3,1,1,1,2,1.0,2.0,2022
2,21000,1100,1,724,3,1,1,2,0,4.0,5.0,2022
3,10000,1000,1,1215,3,0,2,2,2,2.0,2.0,2022
2,12000,1000,2,1037,3,1,1,2,2,2.0,2.0,2022
3,30000,1800,1,101,3,2,1,3,2,5.0,5.0,2022
2,15000,1300,1,1028,3,1,1,2,0,3.0,5.0,2022
2,10000,1100,2,955,3,2,1,2,2,0.0,2.0,2022
2,9000,950,2,374,3,2,1,2,2,2.0,3.0,2022
2,10000,1000,1,1683,3,1,0,2,2,2.0,3.0,2022
2,8000,1200,2,706,3,2,1,2,2,1.0,3.0,2022
6,60000,2800,2,316,3,0,1,7,2,0.0,3.0,2022
2,8000,550,2,156,3,2,1,2,2,2.0,4.0,2022
2,8500,1000,1,1252,3,1,1,2,2,2.0,16.0,2022
2,7500,800,2,1549,3,1,1,2,2,2.0,4.0,2022
2,5000,600,2,1255,3,2,1,1,2,0.0,2.0,2022
3,30000,1800,1,101,3,2,2,3,2,5.0,5.0,2022
1,7500,500,2,367,3,1,1,1,2,1.0,3.0,2022
2,12000,1000,2,1642,3,2,1,2,2,2.0,4.0,2022
2,15500,1100,2,891,3,1,1,2,2,3.0,4.0,2022
3,26000,1450,2,1107,3,1,2,2,2,4.0,7.0,2022
1,8000,550,2,1665,3,1,1,1,2,2.0,3.0,2022
2,12000,933,2,1025,3,2,0,2,2,2.0,5.0,2022
3,15000,1100,1,1556,3,1,1,2,2,1.0,10.0,2022
2,10000,1030,2,515,3,1,2,2,2,3.0,6.0,2022
3,20000,1150,1,1550,3,1,2,3,2,2.0,4.0,2022
2,12500,850,1,1563,3,2,0,2,2,0.0,5.0,2022
2,18000,1000,2,1028,3,2,1,2,2,2.0,3.0,2022
3,21000,1400,1,1070,3,1,2,3,2,3.0,4.0,2022
3,95000,2700,1,590,3,0,0,3,0,23.0,30.0,2022
3,26000,1700,1,688,3,1,2,3,2,7.0,14.0,2022
3,53000,1742,2,590,3,1,2,2,0,25.0,35.0,2022
2,13000,1000,2,1270,3,2,1,2,2,3.0,4.0,2022
2,12000,1440,2,156,3,1,1,2,2,1.0,3.0,2022
3,28000,1600,2,374,3,1,1,3,2,1.0,6.0,2022
3,57000,1838,2,590,3,2,0,3,0,4.0,30.0,2022
2,10000,1200,2,255,3,2,0,2,2,2.0,2.0,2022
3,21467,200,2,2032,3,2,1,1,2,1.0,1.0,2022
1,32000,1050,1,228,3,0,0,1,0,2.0,3.0,2022
1,7000,400,1,767,3,2,1,1,2,4.0,4.0,2022
2,30000,1350,2,590,3,1,0,2,0,5.0,14.0,2022
3,40000,1960,2,1337,3,2,0,3,0,13.0,25.0,2022
1,9000,800,2,1323,3,2,1,1,2,1.0,2.0,2022
2,15000,1000,2,188,3,2,0,2,2,2.0,5.0,2022
2,18000,1100,2,256,3,2,1,2,2,1.0,4.0,2022
3,25000,1480,2,1411,3,0,1,3,2,2.0,3.0,2022
1,8500,700,1,688,3,2,1,1,2,0.0,3.0,2022
3,20000,1500,2,1270,3,0,1,2,2,5.0,6.0,2022
2,12000,1000,2,2034,3,1,1,2,2,5.0,6.0,2022
2,12500,900,2,2008,3,1,1,2,2,1.0,3.0,2022
3,25000,1250,2,1671,3,1,1,2,2,2.0,8.0,2022
2,10000,1100,2,376,3,2,1,3,2,2.0,2.0,2022
3,18000,1300,2,1080,3,1,0,2,2,3.0,3.0,2022
3,12000,1275,1,1634,3,2,1,2,2,4.0,5.0,2022
3,13000,1265,2,1549,3,1,1,3,2,2.0,5.0,2022
1,13000,700,1,1488,3,2,0,1,2,1.0,3.0,2022
2,25000,1150,2,1145,3,0,1,2,2,1.0,5.0,2022
2,9000,850,1,1900,3,1,2,2,2,0.0,2.0,2022
2,10000,1285,2,1183,3,1,1,2,2,2.0,4.0,2022
3,15000,2000,2,1998,3,1,1,3,2,0.0,2.0,2022
2,20000,1000,2,318,3,1,1,3,2,1.0,1.0,2022
1,13500,700,2,590,3,1,1,1,2,4.0,4.0,2022
3,21000,1100,2,1634,3,1,1,2,2,4.0,10.0,2022
2,10000,1000,2,2008,3,1,1,2,2,1.0,3.0,2022
2,10000,800,2,410,3,2,1,2,2,0.0,5.0,2022
2,10000,1400,2,97,3,0,1,2,2,0.0,1.0,2022
2,24000,1350,1,737,3,1,1,2,2,1.0,5.0,2022
2,13000,1100,2,769,3,1,1,2,2,1.0,4.0,2022
2,8000,840,2,1722,3,2,1,2,2,2.0,3.0,2022
2,55000,1325,2,590,3,0,1,2,2,6.0,8.0,2022
5,50000,3500,1,1648,3,2,1,6,2,2.0,3.0,2022
3,32000,1250,1,375,3,1,1,3,2,5.0,6.0,2022
3,22000,1500,2,1526,3,1,1,3,2,3.0,6.0,2022
2,8500,1050,1,775,3,2,1,2,2,1.0,2.0,2022
3,12000,1200,2,2008,3,1,1,2,2,2.0,3.0,2022
3,15000,1500,1,880,3,1,1,3,2,4.0,5.0,2022
1,3000,100,2,1396,3,1,1,1,2,1.0,2.0,2022
3,52000,1742,2,590,3,1,2,3,0,23.0,35.0,2022
2,9500,650,1,2186,3,2,1,2,2,3.0,4.0,2022
3,46000,2235,1,590,3,2,2,5,0,0.0,10.0,2022
2,12000,1000,2,654,3,1,1,2,2,1.0,3.0,2022
2,8000,175,2,1437,3,1,1,2,2,1.0,3.0,2022
2,9000,160,2,1319,3,2,1,2,2,0.0,2.0,2022
2,10000,1200,2,856,3,0,1,2,2,2.0,3.0,2022
2,39000,1283,2,590,3,2,0,2,0,5.0,34.0,2022
1,9000,600,2,509,3,1,1,1,0,1.0,3.0,2022
4,120000,3455,2,1145,3,1,2,4,0,12.0,17.0,2022
3,25000,1500,1,172,3,1,2,3,2,1.0,2.0,2022
1,14000,540,1,1028,3,2,0,1,0,1.0,5.0,2022
1,6000,500,2,1096,3,2,1,1,2,2.0,2.0,2022
2,15000,1100,2,496,3,2,1,2,2,1.0,4.0,2022
2,8000,1350,1,316,3,2,0,2,2,1.0,2.0,2022
1,6000,400,2,1828,3,2,1,1,2,2.0,2.0,2022
2,10000,120,2,2052,3,1,1,2,2,0.0,2.0,2022
3,35000,3050,2,1748,3,1,1,3,2,0.0,2.0,2022
2,16000,400,2,1435,3,2,1,3,2,0.0,2.0,2022
2,14000,800,2,515,3,1,1,2,2,1.0,4.0,2022
2,10000,90,2,91,3,2,1,1,2,0.0,3.0,2022
1,7000,500,2,374,3,2,1,1,2,1.0,4.0,2022
2,8000,1150,2,1008,3,2,1,2,2,1.0,4.0,2022
3,22000,1700,2,2048,3,1,1,2,2,2.0,3.0,2022
2,12000,1000,2,1314,3,2,1,2,2,3.0,5.0,2022
3,10000,1100,1,1215,3,1,1,1,0,1.0,4.0,2022
3,15000,1360,2,190,3,1,1,3,2,6.0,8.0,2022
1,6500,400,2,1056,3,2,1,1,2,1.0,2.0,2022
2,25000,1150,2,228,3,2,1,2,2,1.0,4.0,2022
2,12000,700,2,1463,3,1,1,2,2,1.0,5.0,2022
1,9000,100,1,688,3,2,1,1,2,-1.0,4.0,2022
2,7000,800,1,316,3,2,0,2,2,0.0,1.0,2022
2,20000,500,2,547,3,1,1,2,2,1.0,5.0,2022
2,9000,900,2,1648,3,1,1,2,2,1.0,3.0,2022
3,30000,1500,1,1885,3,1,1,2,2,3.0,4.0,2022
3,15500,1600,2,1148,3,1,2,3,2,1.0,4.0,2022
2,10500,1300,2,1070,3,2,1,2,2,1.0,3.0,2022
3,16000,1305,2,332,3,1,1,2,2,2.0,5.0,2022
1,6000,400,2,1255,3,2,1,1,2,1.0,2.0,2022
2,15000,600,2,995,3,0,1,2,2,1.0,2.0,2022
2,21000,1130,2,769,3,2,0,2,2,3.0,5.0,2022
4,400000,7000,1,867,3,1,1,6,0,-1.0,2.0,2022
1,9000,890,1,94,3,1,0,1,2,4.0,5.0,2022
3,30000,1606,2,1518,3,1,1,3,2,9.0,19.0,2022
1,6500,650,2,1587,3,2,1,1,2,0.0,3.0,2022
2,6000,600,2,2052,3,2,1,1,2,3.0,4.0,2022
2,45000,1350,1,590,3,0,0,2,0,20.0,35.0,2022
2,15000,1050,2,2074,3,2,1,2,2,1.0,4.0,2022
2,16000,1600,2,1434,3,2,1,3,2,1.0,2.0,2022
3,22000,1840,2,1270,3,1,1,3,2,3.0,6.0,2022
2,12000,1100,2,1811,3,2,1,2,2,5.0,6.0,2022
2,13000,800,2,1588,3,1,1,2,2,2.0,3.0,2022
2,10000,800,2,1748,3,2,1,2,2,0.0,3.0,2022
2,15000,1100,2,316,3,1,1,2,2,1.0,5.0,2022
3,15000,2000,2,324,3,1,1,3,2,0.0,1.0,2022
1,9000,750,2,207,3,2,1,1,2,2.0,5.0,2022
3,20000,1650,2,1533,3,1,1,2,2,3.0,5.0,2022
2,6500,600,2,2052,3,2,1,2,2,2.0,2.0,2022
3,45000,2352,1,590,3,1,2,4,2,1.0,5.0,2022
3,42000,2671,1,2142,3,1,2,3,2,2.0,14.0,2022
2,12000,550,2,1463,3,2,1,2,2,1.0,4.0,2022
3,24000,1700,2,1215,3,1,1,4,2,1.0,5.0,2022
